GEOID,ID,BG_LA_pct
250010103063,4749,1.1461241192639344e-13
250010103063,4787,1.5600649689547686e-15
250010104001,4719,0.0010591948584784182
250010104001,4729,0.9979251852165709
250010104001,4731,0.0010029850326991614
250010104001,4735,1.4862210469885579e-8
250010104001,4746,4.110836710441943e-7
250010104001,4747,1.2208946369922433e-5
250010104002,4729,8.642355110210745e-14
250010104002,4735,7.272331551882597e-5
250010104002,4736,3.6965429208387044e-25
250010104002,4746,0.9996765216871117
250010104002,4747,2.5075499728303025e-4
250010104003,4719,7.650907087844599e-4
250010104003,4720,1.6742562502329063e-4
250010104003,4721,1.5403662878883263e-4
250010104003,4729,2.7756097345948027e-6
250010104003,4735,0.9986966659551452
250010104003,4736,2.0903788292262672e-4
250010104003,4746,4.96758960089557e-6
250010104004,4720,3.184043515453047e-5
250010104004,4721,0.9998755789042505
250010104004,4735,7.759698031732444e-5
250010104004,4736,1.4983680277728185e-5
250010105001,4729,4.447916073170751e-5
250010105001,4731,9.375808207436263e-5
250010105001,4736,2.5202169890318397e-6
250010105001,4746,1.3407023565886232e-4
250010105001,4747,0.9997251723043705
250010105001,4750,1.6971811410704078e-13
250010105001,4787,5.719448847352418e-15
250010105002,4736,1.4853217678271743e-15
250010105002,4738,8.59513504170679e-6
250010105002,4747,3.780877617965591e-8
250010105002,4750,0.9999913670561805
250010105003,4721,8.931152151331763e-14
250010105003,4735,2.743445542977788e-4
250010105003,4736,0.9997036885314123
250010105003,4747,2.19669141243437e-5
250010105003,4750,7.614117491052529e-14
250010106001,4737,9.421474620815603e-5
250010106001,4738,0.9995702431481113
250010106001,4739,1.0382525052642094e-5
250010106001,4744,2.1481638491981458e-4
250010106001,4750,4.0745452104084486e-5
250010106001,4762,6.959774360408136e-5
250010106002,4737,1.0279375681406685e-4
250010106002,4738,3.8871395840154585e-4
250010106002,4740,6.618614768672222e-9
250010106002,4744,4.7177570466338094e-4
250010106002,4762,0.9990367099615062
250010106003,4737,0.9997530638318688
250010106003,4738,1.2500859070446282e-4
250010106003,4739,9.775002717966672e-6
250010106003,4740,4.732162476143787e-6
250010106003,4741,2.823900463545366e-6
250010106003,4762,1.0459651176910601e-4
250010106004,4737,0.002796144131732563
250010106004,4738,3.992661324830744e-15
250010106004,4739,0.9970799015388999
250010106004,4741,1.2395432936356486e-4
250010107001,4737,1.2146420045319773e-4
250010107001,4740,0.9994938470477679
250010107001,4741,2.4982997763718962e-5
250010107001,4742,7.48438552243165e-5
250010107001,4743,2.76662567268481e-4
250010107001,4744,1.816689334959366e-6
250010107001,4745,3.422253037922189e-7
250010107001,4762,6.0404168836276075e-6
250010107002,4737,2.565541051630209e-5
250010107002,4738,0
250010107002,4739,1.670361185482022e-5
250010107002,4740,6.146002387094892e-5
250010107002,4741,0.999887033719027
250010107002,4742,9.147234730973452e-6
250010107003,4740,4.101300557809565e-4
250010107003,4741,0.0017653483143929994
250010107003,4742,0.9977412486062746
250010107003,4743,8.327302355150408e-5
250010107004,4728,4.823779536623744e-16
250010107004,4740,1.3467429392718854e-4
250010107004,4742,7.568998131093996e-5
250010107004,4743,0.999787794430352
250010107004,4745,1.841294409263195e-6
250010108001,4768,5.0487702846971464e-8
250010108001,4769,0.9954867474184386
250010108001,4771,0.0038952005380274777
250010108001,4780,3.788996221767465e-4
250010108001,4782,2.3910193360936403e-4
250010108001,4784,4.5007029468137823e-14
250010108002,4769,8.203386425026939e-15
250010108002,4770,4.162928826269169e-6
250010108002,4782,0.9999958226550502
250010108002,4784,1.4416115421244629e-8
250010108003,4719,7.440123449131017e-14
250010108003,4768,4.44254278103087e-6
250010108003,4770,0.9997221776312508
250010108003,4782,1.9575271803028376e-5
250010108003,4783,1.2682687698475393e-13
250010108003,4784,2.538045538256961e-4
250010108003,4785,1.3816911801591078e-13
250010108004,4768,2.261841970077508e-8
250010108004,4769,3.025398174389145e-14
250010108004,4770,6.791351833573519e-5
250010108004,4782,8.098739116958192e-5
250010108004,4784,0.9998510764720446
250010108005,4761,2.138668764132233e-12
250010108005,4766,6.948126861260595e-5
250010108005,4767,3.972938242247832e-15
250010108005,4768,0.999870266278411
250010108005,4769,1.5975694707780364e-7
250010108005,4770,1.0449935502383978e-5
250010108005,4783,2.3879801539302517e-5
250010108005,4784,2.5762956844891902e-5
250010109001,4719,0.999375182929663
250010109001,4720,8.486497484746459e-6
250010109001,4729,5.867805042955259e-4
250010109001,4735,2.4840711695911733e-5
250010109001,4770,1.8271853131420804e-8
250010109001,4783,3.991157179622548e-6
250010109001,4785,6.999278281496972e-7
250010109002,4719,6.160306099288154e-10
250010109002,4720,0.9976019101304731
250010109002,4721,9.251299130226032e-4
250010109002,4735,2.791635230801144e-7
250010109002,4744,1.6823865251390163e-4
250010109002,4783,4.434847678314361e-5
250010109002,4786,0.0012600930476536574
250010109003,4720,4.4057099336702453e-5
250010109003,4761,3.5956331817672722e-9
250010109003,4768,3.965391925410332e-5
250010109003,4770,1.0920897276121873e-5
250010109003,4783,0.9998601528847278
250010109003,4785,4.521160377213805e-5
250010109004,4719,4.7008319544620857e-7
250010109004,4770,3.007277946509119e-14
250010109004,4783,1.5915668011423357e-4
250010109004,4785,0.9998403732366603
250010110021,4722,1.0356183297270118e-4
250010110021,4723,0.9997984436289923
250010110021,4724,2.2907558286740276e-5
250010110021,4725,2.676210129962471e-5
250010110021,4726,3.139547358456262e-5
250010110021,4727,1.6901857197877536e-5
250010110021,4766,2.7547666224129542e-8
250010110022,4723,8.817530856988922e-14
250010110022,4724,2.5537534513889358e-6
250010110022,4725,0.9997548739077076
250010110022,4732,1.7886504706569143e-4
250010110022,4733,2.474002266994601e-5
250010110022,4764,4.118591907723064e-15
250010110022,4766,3.896726901300906e-5
250010110023,4722,1.2764041893813114e-4
250010110023,4723,1.317498499195823e-4
250010110023,4724,0.9991727700679455
250010110023,4725,9.36773920790045e-5
250010110023,4734,4.7416227111777686e-4
250010110024,4723,8.097512695867784e-14
250010110024,4725,1.8022181113278488e-6
250010110024,4726,1.1596851925478474e-5
250010110024,4732,8.516188864098189e-10
250010110024,4761,6.427363766268661e-5
250010110024,4763,1.1613408922340698e-5
250010110024,4766,0.9995008107261423
250010110024,4768,4.099018523645426e-4
250010110024,4783,4.5317150899564087e-10
250010111001,4720,0.0023263058220685997
250010111001,4721,9.230167264885615e-8
250010111001,4738,1.448639769031486e-7
250010111001,4740,1.2433001938448889e-5
250010111001,4744,0.9966410578243495
250010111001,4745,5.0279269975537414e-5
250010111001,4762,9.021888878941115e-4
250010111001,4786,6.74980281242078e-5
250010111002,4720,5.790263436006155e-5
250010111002,4744,4.237665842489159e-4
250010111002,4761,1.6204976948689667e-4
250010111002,4786,0.9993562810119041
250010111003,4720,4.1192802910804605e-9
250010111003,4726,6.305731766594439e-6
250010111003,4745,4.079778667869305e-5
250010111003,4761,0.9996344751976434
250010111003,4766,1.2719840036790107e-4
250010111003,4783,1.9008603780506645e-5
250010111003,4786,1.7221016048253948e-4
250010111004,4723,2.3044053640490318e-4
250010111004,4726,0.9995693839230039
250010111004,4727,9.565217236650926e-7
250010111004,4728,9.292805564926387e-9
250010111004,4745,8.350389583897486e-5
250010111004,4761,8.366568189332458e-5
250010111004,4766,3.204014832969194e-5
250010112001,4722,4.391973837661078e-5
250010112001,4726,6.119345811655059e-5
250010112001,4727,1.4482884146263382e-6
250010112001,4728,0.999718839464272
250010112001,4742,2.8781207028631442e-8
250010112001,4743,1.6109532990787795e-8
250010112001,4745,1.7455416008024382e-4
250010112002,4726,3.424325052566785e-4
250010112002,4728,2.5246845483305277e-5
250010112002,4743,3.3028396375008373e-5
250010112002,4744,2.762767342739935e-4
250010112002,4745,0.9992377957931365
250010112002,4761,8.466324547771594e-5
250010112002,4786,5.564799967363914e-7
250010112003,4722,1.0047892597754054e-4
250010112003,4723,1.0348153129718495e-4
250010112003,4726,3.3027557294008976e-5
250010112003,4727,0.9996925323024296
250010112003,4728,7.047968300159522e-5
250010112004,4722,0.9996245320911148
250010112004,4723,1.6813658206499285e-4
250010112004,4724,1.553463126684655e-5
250010112004,4727,1.2013976613983557e-4
250010112004,4728,7.165692941359188e-5
250010113001,4772,1.447069470453008e-4
250010113001,4773,2.8176559831674815e-5
250010113001,4774,0.9998164550586025
250010113001,4775,1.0661434520433515e-5
250010113002,4755,5.928079001088678e-14
250010113002,4773,0.9996501482793732
250010113002,4774,1.9398547310961447e-5
250010113002,4775,1.2274466555878483e-5
250010113002,4776,3.181787064724805e-4
250010113002,4778,1.202958584529431e-13
250010113002,4781,1.0796671542408315e-13
250010113003,4771,8.213630725919333e-14
250010113003,4773,8.870583602238677e-14
250010113003,4774,1.8041830234903472e-5
250010113003,4775,0.9999819581695143
250010113003,4781,7.992860803226164e-14
250010114001,4767,1.2840178027477578e-7
250010114001,4769,5.459567776925599e-7
250010114001,4771,3.187312106659143e-5
250010114001,4780,0.9999673020588452
250010114001,4781,1.5046153025650892e-7
250010114002,4767,2.691841381936441e-14
250010114002,4771,9.467718221156665e-6
250010114002,4773,2.28051851552164e-14
250010114002,4775,1.7419601778293352e-14
250010114002,4780,3.7322592921715538e-6
250010114002,4781,0.9999868000224195
250010114003,4769,9.957804077863118e-4
250010114003,4771,0.9990038647734738
250010114003,4775,1.1620269656848252e-14
250010114003,4780,1.9007357914768122e-7
250010114003,4781,1.6474514904556145e-7
250010114004,4763,7.80665156436356e-14
250010114004,4766,7.104178683501454e-4
250010114004,4767,0.9992895821313451
250010114004,4768,1.6967330528120223e-13
250010114004,4778,1.3436171426063788e-14
250010114004,4779,4.316092463775346e-14
250010114004,4780,3.678290731308785e-16
250010115001,4755,1.250507303674724e-6
250010115001,4767,8.684956025098064e-14
250010115001,4773,2.9369289948166614e-14
250010115001,4777,4.3918180350967805e-5
250010115001,4778,0.9998728867932666
250010115001,4779,8.194451896242624e-5
250010115002,4763,1.1522408680183737e-7
250010115002,4767,2.500850800349573e-14
250010115002,4777,8.078160900123647e-6
250010115002,4778,1.061846163489494e-14
250010115002,4779,0.9999918066149774
250010115003,4755,0
250010115003,4763,1.7625646387717416e-7
250010115003,4777,0.9993239000454959
250010115003,4778,5.824653016136038e-4
250010115003,4779,9.345839642662796e-5
250010115004,4732,5.705879653212521e-9
250010115004,4751,1.3222262150544274e-14
250010115004,4756,6.796206337131522e-16
250010115004,4763,0.9993936922472608
250010115004,4766,6.062886019029362e-4
250010115004,4767,3.4539291491921984e-14
250010115004,4777,1.3444903642798265e-8
250010115004,4779,4.466078450115001e-15
250010115005,4725,2.8627130068802056e-14
250010115005,4732,0.9999770500798922
250010115005,4733,4.3528043093105735e-14
250010115005,4751,1.6418501068871766e-14
250010115005,4752,2.294992001674846e-5
250010115005,4763,2.4206764396413503e-15
250010116001,4725,0.0013155945723979767
250010116001,4733,0.9986761668405786
250010116001,4764,8.238587023501168e-6
250010116002,4725,4.2270692536897976e-14
250010116002,4733,1.0218793083691681e-4
250010116002,4734,2.7214517284866555e-6
250010116002,4764,0.9998950906173923
250010116003,4724,2.6148028407251175e-7
250010116003,4734,0.999555089534216
250010116003,4752,2.244429872501917e-4
250010116003,4764,2.2020599824976772e-4
250010117001,4732,2.5193474523831e-13
250010117001,4751,0.9999847544983512
250010117001,4752,2.254839930501017e-6
250010117001,4753,1.2990661464878528e-5
250010117001,4763,1.521910635733285e-15
250010117002,4751,9.143999908226968e-5
250010117002,4752,8.078467919214306e-14
250010117002,4753,0.9999085600008369
250010117003,4732,1.1152193763437753e-4
250010117003,4751,1.0524510376393567e-5
250010117003,4752,0.9998779535519562
250010117003,4753,3.308677256485768e-14
250010118011,4613,1.6640082042524027e-8
250010118011,4754,1.4868993474361515e-5
250010118011,4772,0.9997174305253536
250010118011,4773,1.411370358801501e-7
250010118011,4774,2.665884966447281e-4
250010118011,4776,9.542074093622747e-7
250010118012,4607,1.1286565152291437e-5
250010118012,4613,0.9999870653146911
250010118012,4614,2.1877259848635757e-15
250010118012,4754,1.6481200679279521e-6
250010118012,4772,8.646361281973436e-14
250010118021,4754,2.254440339523036e-15
250010118021,4755,2.835402718761787e-13
250010118021,4772,1.1353401981145036e-4
250010118021,4773,7.320300396568917e-14
250010118021,4776,0.9998864659798296
250010118022,4606,2.3433859096521102e-14
250010118022,4607,0.9999015932859748
250010118022,4608,1.1929964630956198e-13
250010118022,4613,9.840671378238244e-5
250010118022,4615,1.694597248715369e-16
250010118022,4754,9.983598648145973e-14
250010118023,4617,9.43928100636252e-14
250010118023,4754,2.0870316091933475e-14
250010118023,4755,0.999723255921901
250010118023,4756,4.057234818524241e-14
250010118023,4763,1.671460536881352e-16
250010118023,4773,4.446284732629306e-15
250010118023,4776,5.784707177655474e-16
250010118023,4777,1.688102833276993e-4
250010118023,4778,1.0793379461027628e-4
250010118024,4607,4.375484483188283e-16
250010118024,4613,4.7777698099197624e-5
250010118024,4617,1.449379235056119e-13
250010118024,4754,0.9999291568406465
250010118024,4755,2.1773504659465694e-13
250010118024,4772,2.2871004944859353e-5
250010118024,4776,1.9445594631141444e-7
250010120011,4617,2.5314053210631163e-14
250010120011,4756,0.9999200831132722
250010120011,4757,2.9646366078671065e-15
250010120011,4763,7.990340028199942e-5
250010120011,4777,1.348641749516114e-8
250010120012,4608,1.0478667819509186e-14
250010120012,4617,0.9999999999996457
250010120012,4754,8.530760355109112e-16
250010120012,4755,5.159797590170996e-14
250010120012,4756,1.744999841254319e-13
250010120012,4757,2.4936068730318943e-15
250010120012,4759,7.189626395435708e-14
250010120012,4760,4.2522559308543876e-14
250010120013,4608,9.867395517924852e-14
250010120013,4617,1.1021948726917087e-13
250010120013,4618,3.2205461345901605e-15
250010120013,4759,0.9999999999993485
250010120013,4760,4.39319958063149e-13
250010120014,4617,7.311785339945115e-14
250010120014,4618,1.4018237688783663e-14
250010120014,4758,2.602085590306857e-13
250010120014,4759,1.178009860324491e-13
250010120014,4760,0.9999999999995348
250010120021,4617,3.45712659080166e-14
250010120021,4618,1.558540676181076e-14
250010120021,4757,2.9793943410262236e-6
250010120021,4758,0.9999052146670819
250010120021,4760,4.997987709552069e-14
250010120021,4765,9.180593847683943e-5
250010120022,4617,5.216666022746138e-14
250010120022,4756,3.588416204755953e-5
250010120022,4757,0.9999256448926737
250010120022,4758,4.2527197005606095e-8
250010120022,4765,3.842841802965208e-5
250010120023,4757,1.5429901716365395e-5
250010120023,4758,4.6997980016527915e-5
250010120023,4765,0.9999375721182671
250010121011,4606,5.100914596605332e-14
250010121011,4607,2.8204714723950523e-15
250010121011,4608,0.9999999999997788
250010121011,4609,5.703620088621105e-14
250010121011,4617,1.422122780717199e-14
250010121011,4618,7.51977137915518e-14
250010121011,4619,5.368081241043074e-15
250010121011,4759,1.5474770683792012e-14
250010121012,4605,1.5268267349930463e-6
250010121012,4606,0.999998473173013
250010121012,4607,2.4667683386083294e-15
250010121012,4608,9.45089635695466e-14
250010121012,4609,1.800308120808886e-14
250010121012,4610,1.369200683386021e-13
250010121013,4618,0.9999999999996926
250010121013,4619,3.176021470449552e-14
250010121013,4758,1.0362849510832376e-13
250010121013,4759,6.44799525118459e-14
250010121013,4760,1.0746658751974315e-13
250010121014,4609,8.285323393366715e-19
250010121014,4616,1.2277724269628705e-4
250010121014,4618,1.9786025301453052e-13
250010121014,4619,0.9998772227571058
250010121014,4758,0
250010121015,4606,9.053621661304608e-15
250010121015,4608,0
250010121015,4609,0.9998982313988477
250010121015,4610,2.16409254837068e-5
250010121015,4616,6.886013977762397e-5
250010121015,4619,1.1267535881948927e-5
250010121021,4609,8.03723051465872e-5
250010121021,4610,8.524782495641376e-8
250010121021,4611,3.227336550863168e-7
250010121021,4616,0.9998332008205805
250010121021,4619,8.60188927929617e-5
250010121022,4610,1.7930759002050388e-5
250010121022,4611,0.9999771314438503
250010121022,4612,4.0283994551303455e-7
250010121022,4616,4.5349572021424e-6
250010121023,4610,2.4416703556389015e-4
250010121023,4611,1.9568374975954716e-4
250010121023,4612,0.9995592143507287
250010121023,4702,9.348639477751899e-7
250010121024,4605,7.157705577918949e-7
250010121024,4606,2.3693391048629304e-13
250010121024,4609,2.4638351188003096e-7
250010121024,4610,0.9999198455700233
250010121024,4611,1.9794488310129446e-6
250010121024,4612,7.721282683897364e-5
250010122001,4605,1.615334673163032e-13
250010122001,4607,2.479387013418887e-13
250010122001,4614,4.4712693521072386e-5
250010122001,4615,0.9999552873060692
250010122001,4621,1.8833966172155623e-16
250010122002,4605,6.525475929081677e-14
250010122002,4614,3.405520724491978e-14
250010122002,4615,7.963936288363712e-14
250010122002,4621,0.9999996696951143
250010122002,4636,3.3030470662493176e-7
250010122003,4605,8.157897426146938e-27
250010122003,4621,1.8696879830796704e-4
250010122003,4636,0.9998130312016837
250010122003,4637,8.272732906631492e-15
250010122004,4607,2.102995770623983e-25
250010122004,4613,1.0076398567965955e-14
250010122004,4614,0.9999943968011603
250010122004,4615,5.603198829316423e-6
250010122004,4621,2.6516838336752515e-16
250010125021,4700,2.907875820709782e-14
250010125021,4701,0.9999999999999043
250010125021,4702,3.762263994297571e-14
250010125021,4706,2.6699630424618426e-16
250010125021,4707,1.3731238504089475e-14
250010125021,4708,1.4894579544019277e-14
250010125022,4701,5.075601268846574e-13
250010125022,4702,1.7059135488478334e-13
250010125022,4706,0.9999975797808426
250010125022,4707,2.4202184793002397e-6
250010125023,4699,9.848190885862068e-14
250010125023,4700,4.759782247311161e-14
250010125023,4701,1.339507399838729e-13
250010125023,4707,2.4344855080066995e-13
250010125023,4708,0.9999999999994765
250010125024,4701,2.459576725053487e-13
250010125024,4702,1.3237987415444461e-14
250010125024,4706,4.78847389915419e-7
250010125024,4707,0.9999995211523249
250010125024,4708,2.5927546847067758e-14
250010126011,4605,4.3487982542777525e-5
250010126011,4633,8.066571578187108e-6
250010126011,4634,9.116267447509816e-5
250010126011,4698,0.9993315171295982
250010126011,4699,1.25256517860757e-4
250010126011,4710,4.005091239449762e-4
250010126012,4634,0.9994934587420934
250010126012,4635,7.18765147136115e-5
250010126012,4698,6.090870843041232e-8
250010126012,4699,3.521592331691445e-13
250010126012,4700,8.25772909833367e-15
250010126012,4703,4.34603834124065e-4
250010126021,4699,0.9999999471798701
250010126021,4700,3.122755905684277e-14
250010126021,4708,1.6214309510283744e-14
250010126021,4710,5.282008251769232e-8
250010126022,4702,5.056991902237815e-14
250010126022,4709,1.9737166695898802e-13
250010126022,4710,1.907989963027942e-5
250010126022,4711,0.9999581144105999
250010126022,4712,2.2805689521893737e-5
250010126023,4702,1.039559154018075e-13
250010126023,4707,3.060924175719888e-14
250010126023,4708,6.345690479823094e-14
250010126023,4709,0.9999999999994839
250010126023,4710,4.761437606675381e-14
250010126023,4711,2.7054206131729657e-13
250010126024,4699,9.030032135125518e-14
250010126024,4708,2.401496526961666e-13
250010126024,4709,5.731773101956224e-13
250010126024,4710,0.9999999999990866
250010126024,4711,9.847506291356741e-15
250010127001,4635,8.334475040344917e-6
250010127001,4640,2.4277012059540584e-15
250010127001,4641,1.8676329154842876e-14
250010127001,4692,7.777969856353103e-15
250010127001,4694,1.384959574025706e-4
250010127001,4695,0.9997936398793991
250010127001,4703,5.952968798629256e-5
250010127001,4704,1.4281588212780896e-13
250010127002,4634,1.238834184802704e-4
250010127002,4635,6.035957028139577e-4
250010127002,4695,1.4339044429917662e-5
250010127002,4700,1.46438199729353e-14
250010127002,4703,0.9992565525216903
250010127002,4704,1.6293125708145137e-6
250010127003,4700,3.0653967066090504e-13
250010127003,4703,4.390777694099375e-8
250010127003,4704,0.9999999560919165
250010127004,4634,6.010786608653137e-15
250010127004,4700,0.9999999999996992
250010127004,4701,1.3188925432755179e-13
250010127004,4703,1.436401211626669e-16
250010127004,4704,5.005837642474694e-14
250010127004,4708,1.1265805195188858e-13
250010128001,4620,9.903871643808552e-15
250010128001,4633,6.094690242343724e-15
250010128001,4634,1.1649169304116075e-13
250010128001,4635,0.9999794595208801
250010128001,4694,2.054047898667608e-5
250010128001,4703,7.004842454565791e-16
250010128002,4605,4.4994269570416495e-4
250010128002,4620,1.433033732162627e-14
250010128002,4633,0.9995500573039263
250010128002,4634,2.3516222674277267e-13
250010128002,4635,3.4726720344445797e-15
250010128002,4698,1.165585388758519e-13
250010128003,4605,3.695451857832963e-15
250010128003,4620,0.9993714206610375
250010128003,4633,7.461804641678052e-5
250010128003,4635,2.6012079344084646e-13
250010128003,4636,5.539612922162655e-4
250010128003,4637,2.446245881609999e-14
250010128003,4694,1.6507187656392677e-14
250010128003,4705,2.478169112741801e-14
250010129001,4639,7.85969013785628e-5
250010129001,4640,0.9998729069720225
250010129001,4641,3.088191499970694e-5
250010129001,4694,1.2899565811475697e-8
250010129001,4695,1.7601311895325542e-5
250010129001,4705,1.380909370445917e-13
250010129002,4620,1.2415075320804447e-13
250010129002,4635,1.0852658671009274e-5
250010129002,4640,8.144879327633587e-15
250010129002,4694,0.9997806476474855
250010129002,4695,2.084996936884246e-4
250010129002,4705,2.2716839359274337e-14
250010129003,4620,6.026087466703486e-14
250010129003,4640,1.8316598867299416e-14
250010129003,4694,3.8810592620028806e-13
250010129003,4705,0.9999999999995334
250010130021,4639,2.0323204009594057e-5
250010130021,4641,1.616191815115447e-5
250010130021,4642,0.9999633246351329
250010130021,4643,6.776707042293841e-15
250010130021,4692,2.2900442433238734e-14
250010130021,4693,1.9024267666407739e-7
250010130022,4642,6.996475054395274e-8
250010130022,4692,4.8035196964590216e-15
250010130022,4693,0.9999999300352447
250010130023,4642,3.5284559432746698e-15
250010130023,4692,0.999999999999687
250010130023,4693,3.0517284660637934e-13
250010130023,4695,4.19004143263867e-15
250010130024,4639,1.4376452756691998e-5
250010130024,4640,9.081291412311067e-5
250010130024,4641,0.9998872803040737
250010130024,4642,7.530328716912082e-6
250010130024,4692,2.318944563700721e-13
250010130024,4695,9.776621417814628e-14
250010131001,4637,4.649265776323946e-6
250010131001,4639,6.298515938437173e-5
250010131001,4644,2.4544259059962397e-7
250010131001,4653,6.155513067229857e-8
250010131001,4654,0.9999320585771181
250010131002,4637,5.9465859065658576e-5
250010131002,4639,0.9996888269226561
250010131002,4641,3.782143252398107e-5
250010131002,4642,4.125207470557661e-5
250010131002,4643,3.354705379838467e-5
250010131002,4644,1.0158651610704278e-5
250010131002,4654,1.289280056309325e-4
250010131002,4705,8.628682639274296e-15
250010131003,4620,3.100720232883811e-14
250010131003,4636,2.88175051482142e-14
250010131003,4637,0.9999723072963838
250010131003,4639,1.541791103227733e-5
250010131003,4653,4.30817306108528e-15
250010131003,4654,1.2274792478855687e-5
250010131003,4717,4.098586263518969e-14
250010131004,4637,1.3992495397590949e-14
250010131004,4644,1.1033295704686722e-13
250010131004,4653,0.9999982657256645
250010131004,4654,1.7342742111633493e-6
250010132001,4643,3.922781519622654e-14
250010132001,4644,3.467104878454366e-17
250010132001,4652,0.00179361738064999
250010132001,4696,0.9982063826193108
250010132002,4639,1.3599399845777718e-5
250010132002,4643,2.427237561875529e-4
250010132002,4644,0.996080964122627
250010132002,4649,1.2652199668070869e-4
250010132002,4652,0.0030976604215845944
250010132002,4653,2.85068932682167e-15
250010132002,4654,4.607974245557603e-14
250010132002,4660,4.3853030301224834e-4
250010132002,4696,1.3065005720073258e-14
250010132003,4639,8.649846634634034e-8
250010132003,4642,1.85211075937183e-14
250010132003,4643,0.9999821744387642
250010132003,4644,1.77390627350279e-5
250010132003,4696,1.5773697884835236e-14
250010133001,4645,1.967021602818767e-14
250010133001,4655,0.999956213496456
250010133001,4661,4.378650351762944e-5
250010133001,4716,6.549580664407467e-15
250010133002,4645,8.091946177942396e-14
250010133002,4655,5.958344228922412e-14
250010133002,4661,0.999746626065962
250010133002,4716,2.533739338975884e-4
250010133003,4661,7.325478176936837e-5
250010133003,4662,1.3168606984855118e-13
250010133003,4715,1.2433514962737218e-13
250010133003,4716,0.9999267452179748
250010134001,4662,5.5191959458801194e-5
250010134001,4713,6.782807013425756e-5
250010134001,4715,0.9998769799704065
250010134001,4716,4.2641418535294006e-16
250010134002,4647,6.694155632805266e-6
250010134002,4661,1.592409939385671e-14
250010134002,4662,0.9999867155739184
250010134002,4713,6.1067567063362695e-6
250010134002,4715,4.835136960993983e-7
250010134002,4716,3.053552610968674e-14
250010134003,4636,7.706477096792937e-14
250010134003,4638,1.5544314598644842e-13
250010134003,4662,2.669380769640346e-15
250010134003,4713,0.9999994980350683
250010134003,4714,1.0183081240967645e-8
250010134003,4715,4.917816153032816e-7
250010134004,4636,1.0765289561180686e-4
250010134004,4713,1.5927471081557053e-13
250010134004,4714,0.9998923471042289
250010135001,4636,6.457637462670936e-26
250010135001,4637,3.766735007490787e-14
250010135001,4638,0.9999994370304346
250010135001,4647,8.008435249547515e-8
250010135001,4659,5.704413069336927e-15
250010135001,4713,1.208952172552801e-14
250010135001,4717,9.583627305268434e-14
250010135001,4718,4.828850616316609e-7
250010135002,4638,1.9361891843943828e-13
250010135002,4647,7.394247114138982e-15
250010135002,4659,3.099619562885085e-4
250010135002,4718,0.9996900380435105
250010135003,4638,7.723276447155995e-15
250010135003,4647,6.488818326504012e-15
250010135003,4649,6.930285706803683e-5
250010135003,4653,1.5775887191121142e-13
250010135003,4659,0.9999306971425962
250010135003,4660,1.2822538068618418e-13
250010135003,4717,1.1598818444726718e-14
250010135003,4718,2.4056106966551462e-14
250010135004,4638,2.5436865288530365e-13
250010135004,4653,2.8385752884548017e-14
250010135004,4659,1.9566807944783693e-13
